"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 03, 2014","64.90","64.90","64.90","64.90","-","5.79%"
"Sep 02, 2014","61.35","61.35","61.35","61.35","-","1.42%"
"Aug 29, 2014","60.49","60.49","60.49","60.49","-","1.15%"
"Aug 28, 2014","59.80","59.80","59.80","59.80","-","5.10%"
"Aug 27, 2014","56.90","56.90","56.90","56.90","-","0.80%"
"Aug 26, 2014","56.45","56.45","56.45","56.45","-","-1.31%"
"Aug 25, 2014","57.20","57.20","57.20","57.20","-","-4.41%"
"Aug 22, 2014","59.84","59.84","59.84","59.84","-","-0.60%"
"Aug 21, 2014","60.20","60.20","60.20","60.20","-","-4.14%"
"Aug 20, 2014","62.80","62.80","62.80","62.80","-","1.29%"
"Aug 19, 2014","62.00","62.00","62.00","62.00","-","0.50%"
"Aug 18, 2014","61.69","61.69","61.69","61.69","-","2.14%"
"Aug 15, 2014","60.40","60.40","60.40","60.40","-","3.25%"
"Aug 14, 2014","58.50","58.50","58.50","58.50","-","-0.51%"
"Aug 13, 2014","58.80","58.80","58.80","58.80","-","-0.96%"
"Aug 12, 2014","59.37","59.37","59.37","59.37","-","-1.54%"
"Aug 11, 2014","60.30","60.30","60.30","60.30","-","-3.47%"
"Aug 08, 2014","62.47","62.47","62.47","62.47","-","4.99%"
"Aug 07, 2014","59.50","59.50","59.50","59.50","-","4.53%"
"Aug 06, 2014","56.92","56.92","56.92","56.92","-","0.39%"
"Aug 05, 2014","56.70","56.70","56.70","56.70","-","8.41%"
"Aug 04, 2014","52.30","52.30","52.30","52.30","-","0.08%"
"Aug 01, 2014","52.26","52.26","52.26","52.26","-","-7.44%"
"Jul 31, 2014","56.46","56.46","56.46","56.46","-","1.02%"
"Jul 30, 2014","55.89","55.89","55.89","55.89","-","3.88%"
"Jul 29, 2014","53.80","53.80","53.80","53.80","-","-0.52%"
"Jul 28, 2014","54.08","54.08","54.08","54.08","-","-0.64%"
"Jul 25, 2014","54.43","54.43","54.43","54.43","-","0.31%"
"Jul 24, 2014","54.26","54.26","54.26","54.26","-","1.61%"
"Jul 23, 2014","53.40","53.40","53.40","53.40","-","-0.74%"
"Jul 22, 2014","53.80","53.80","53.80","53.80","-","-0.09%"
"Jul 21, 2014","53.85","53.85","53.85","53.85","-","-1.01%"
"Jul 18, 2014","54.40","54.40","54.40","54.40","-","-0.18%"
"Jul 17, 2014","54.50","54.50","54.50","54.50","-","3.02%"
"Jul 16, 2014","52.90","52.90","52.90","52.90","-","-2.04%"
"Jul 15, 2014","54.00","54.00","54.00","54.00","-","-0.74%"
"Jul 14, 2014","54.40","54.40","54.40","54.40","-","-0.73%"
"Jul 11, 2014","54.80","54.80","54.80","54.80","-","-1.44%"
"Jul 10, 2014","55.60","55.60","55.60","55.60","-","0.78%"
"Jul 09, 2014","55.17","55.17","55.17","55.17","-","0.36%"
"Jul 08, 2014","54.97","54.97","54.97","54.97","-","-0.15%"
"Jul 07, 2014","55.05","55.05","55.05","55.05","-","-3.25%"
"Jul 03, 2014","56.90","56.90","56.90","56.90","-","-4.53%"
"Jul 02, 2014","59.60","59.60","59.60","59.60","-","11.92%"
"Jul 01, 2014","53.25","53.25","53.25","53.25","-","1.04%"
"Jun 30, 2014","52.70","52.70","52.70","52.70","-","-1.13%"
"Jun 27, 2014","53.30","53.30","53.30","53.30","-","0.09%"
"Jun 26, 2014","53.25","53.25","53.25","53.25","-","-1.57%"
"Jun 25, 2014","54.10","54.10","54.10","54.10","-","0.37%"
"Jun 24, 2014","53.90","53.90","53.90","53.90","-","-1.28%"
"Jun 23, 2014","54.60","54.60","54.60","54.60","-","-0.55%"
"Jun 20, 2014","54.90","54.90","54.90","54.90","-","-1.08%"
"Jun 19, 2014","55.50","55.50","55.50","55.50","-","-6.57%"
"Jun 18, 2014","59.40","59.40","59.40","59.40","-","1.71%"
"Jun 17, 2014","58.40","58.40","58.40","58.40","-","0.00%"
"Jun 13, 2014","58.40","58.40","58.40","58.40","-","5.42%"
"Jun 11, 2014","55.40","55.40","55.40","55.40","-","-2.64%"
"Jun 10, 2014","56.90","56.90","56.90","56.90","-","-0.70%"
"Jun 09, 2014","57.30","57.30","57.30","57.30","-","-3.37%"
"Jun 06, 2014","59.30","59.30","59.30","59.30","-","-8.91%"
"Jun 05, 2014","65.10","65.10","65.10","65.10","-","0.31%"
"Jun 04, 2014","64.90","64.90","64.90","64.90","-","6.57%"
"Jun 03, 2014","60.90","60.90","60.90","60.90","-","2.01%"
"Jun 02, 2014","59.70","59.70","59.70","59.70","-","2.40%"
"May 30, 2014","58.30","58.30","58.30","58.30","-","3.37%"
"May 29, 2014","56.40","56.40","56.40","56.40","-","2.17%"
"May 28, 2014","55.20","55.20","55.20","55.20","-","-2.82%"
"May 27, 2014","56.80","56.80","56.80","56.80","-","-2.41%"
"May 23, 2014","58.20","58.20","58.20","58.20","-","0.00%"
"May 22, 2014","58.20","58.20","58.20","58.20","-","-1.52%"
"May 21, 2014","59.10","59.10","59.10","59.10","-","-1.50%"
"May 20, 2014","60.00","60.00","60.00","60.00","-","3.09%"
"May 19, 2014","58.20","58.20","58.20","58.20","-","-0.85%"
"May 16, 2014","58.70","58.70","58.70","58.70","-","5.39%"
"May 15, 2014","55.70","55.70","55.70","55.70","-","-0.71%"
"May 13, 2014","56.10","56.10","56.10","56.10","-","-0.18%"
"May 12, 2014","56.20","56.20","56.20","56.20","-","0.18%"
"May 09, 2014","56.10","56.10","56.10","56.10","-","-2.09%"
"May 07, 2014","57.30","57.30","57.30","57.30","-","-2.39%"
"May 06, 2014","58.70","58.70","58.70","58.70","-","6.15%"
"May 05, 2014","55.30","55.30","55.30","55.30","-","0.00%"
"May 02, 2014","55.30","55.30","55.30","55.30","-","-6.02%"
"May 01, 2014","58.84","58.84","58.84","58.84","-","-0.10%"
"Apr 30, 2014","58.90","58.90","58.90","58.90","-","-1.67%"
"Apr 29, 2014","59.90","59.90","59.90","59.90","-","1.35%"
"Apr 28, 2014","59.10","59.10","59.10","59.10","-","2.25%"
"Apr 24, 2014","57.80","57.80","57.80","57.80","-","2.12%"
"Apr 23, 2014","56.60","56.60","56.60","56.60","-","-0.88%"
"Apr 22, 2014","57.10","57.10","57.10","57.10","-","0.53%"
"Apr 21, 2014","56.80","56.80","56.80","56.80","-","-4.54%"
"Apr 17, 2014","59.50","59.50","59.50","59.50","-","2.59%"
"Apr 16, 2014","58.00","58.00","58.00","58.00","-","-2.03%"
"Apr 15, 2014","59.20","59.20","59.20","59.20","-","0.00%"
"Apr 14, 2014","59.20","59.20","59.20","59.20","-","1.02%"
"Apr 11, 2014","58.60","58.60","58.60","58.60","-","5.78%"
"Apr 10, 2014","55.40","55.40","55.40","55.40","-","1.28%"
"Apr 09, 2014","54.70","54.70","54.70","54.70","-","-2.15%"
"Apr 08, 2014","55.90","55.90","55.90","55.90","-","-4.93%"
"Apr 07, 2014","58.80","58.80","58.80","58.80","-","0.00%"
"Apr 04, 2014","58.80","58.80","58.80","58.80","-","-9.82%"
"Apr 03, 2014","65.20","65.20","65.20","65.20","-","-1.66%"
"Apr 02, 2014","66.30","66.30","66.30","66.30","-","7.80%"
"Apr 01, 2014","61.50","61.50","61.50","61.50","-","-0.49%"
"Mar 31, 2014","61.80","61.80","61.80","61.80","-","-0.16%"
"Mar 28, 2014","61.90","61.90","61.90","61.90","-","4.21%"
"Mar 27, 2014","59.40","59.40","59.40","59.40","-","2.77%"
"Mar 26, 2014","57.80","57.80","57.80","57.80","-","-0.93%"
"Mar 25, 2014","58.34","58.34","58.34","58.34","-","-0.61%"
"Mar 24, 2014","58.70","58.70","58.70","58.70","-","-3.45%"
"Mar 21, 2014","60.80","60.80","60.80","60.80","-","0.00%"
"Mar 20, 2014","60.80","60.80","60.80","60.80","-","-7.32%"
"Mar 19, 2014","65.60","65.60","65.60","65.60","-","10.79%"
"Mar 18, 2014","59.21","59.21","59.21","59.21","-","-4.19%"
"Mar 17, 2014","61.80","61.80","61.80","61.80","-","-1.65%"
"Mar 14, 2014","62.84","62.84","62.84","62.84","-","9.32%"
"Mar 13, 2014","57.48","57.48","57.48","57.48","-","4.32%"
"Mar 12, 2014","55.10","55.10","55.10","55.10","-","-0.74%"
"Mar 11, 2014","55.51","55.51","55.51","55.51","-","-0.34%"
"Mar 10, 2014","55.70","55.70","55.70","55.70","-","-4.30%"
"Mar 07, 2014","58.20","58.20","58.20","58.20","-","-4.59%"
"Mar 06, 2014","61.00","61.00","61.00","61.00","-","0.33%"
"Mar 05, 2014","60.80","60.80","60.80","60.80","-","-3.80%"
"Mar 04, 2014","63.20","63.20","63.20","63.20","-","9.34%"
"Mar 03, 2014","57.80","57.80","57.80","57.80","-","0.17%"
"Feb 28, 2014","57.70","57.70","57.70","57.70","-","-0.69%"
"Feb 27, 2014","58.10","58.10","58.10","58.10","-","0.52%"
"Feb 26, 2014","57.80","57.80","57.80","57.80","-","1.76%"
"Feb 25, 2014","56.80","56.80","56.80","56.80","-","-1.05%"
"Feb 24, 2014","57.40","57.40","57.40","57.40","-","-1.71%"
"Feb 21, 2014","58.40","58.40","58.40","58.40","-","-0.51%"
"Feb 20, 2014","58.70","58.70","58.70","58.70","-","2.44%"
"Feb 19, 2014","57.30","57.30","57.30","57.30","-","2.32%"
"Feb 18, 2014","56.00","56.00","56.00","56.00","-","-2.27%"
"Feb 14, 2014","57.30","57.30","57.30","57.30","-","-1.38%"
"Feb 13, 2014","58.10","58.10","58.10","58.10","-","-4.75%"
"Feb 12, 2014","61.00","61.00","61.00","61.00","-","-0.81%"
"Feb 11, 2014","61.50","61.50","61.50","61.50","-","-1.28%"
"Feb 10, 2014","62.30","62.30","62.30","62.30","-","-3.71%"
"Feb 07, 2014","64.70","64.70","64.70","64.70","-","-3.72%"
"Feb 06, 2014","67.20","67.20","67.20","67.20","-","0.60%"
"Feb 04, 2014","66.80","66.80","66.80","66.80","-","3.25%"
"Jan 31, 2014","64.70","64.70","64.70","64.70","-","0.31%"
"Jan 29, 2014","64.50","64.50","64.50","64.50","-","0.00%"
"Jan 28, 2014","64.50","64.50","64.50","64.50","-","0.47%"
"Jan 27, 2014","64.20","64.20","64.20","64.20","-","1.10%"
"Jan 24, 2014","63.50","63.50","63.50","63.50","-","2.09%"
"Jan 23, 2014","62.20","62.20","62.20","62.20","-","2.81%"
"Jan 22, 2014","60.50","60.50","60.50","60.50","-","1.68%"
"Jan 21, 2014","59.50","59.50","59.50","59.50","-","-1.33%"
"Jan 17, 2014","60.30","60.30","60.30","60.30","-","-0.82%"
"Jan 16, 2014","60.80","60.80","60.80","60.80","-","0.00%"
"Jan 15, 2014","60.80","60.80","60.80","60.80","-","-1.30%"
"Jan 14, 2014","61.60","61.60","61.60","61.60","-","4.58%"
"Jan 13, 2014","58.90","58.90","58.90","58.90","-","-3.76%"
"Jan 10, 2014","61.20","61.20","61.20","61.20","-","-16.96%"
"Jan 09, 2014","73.70","73.70","73.70","73.70","-","-2.12%"
"Jan 08, 2014","75.30","75.30","75.30","75.30","-","2.03%"
"Jan 07, 2014","73.80","73.80","73.80","73.80","-","5.58%"
"Jan 06, 2014","69.90","69.90","69.90","69.90","-","-3.85%"
"Jan 03, 2014","72.70","72.70","72.70","72.70","-","-0.95%"
"Jan 02, 2014","73.40","73.40","73.40","73.40","-","-0.14%"
"Dec 31, 2013","73.50","73.50","73.50","73.50","-","6.37%"
"Dec 30, 2013","69.10","69.10","69.10","69.10","-","5.02%"
"Dec 27, 2013","65.80","65.80","65.80","65.80","-","-1.50%"
"Dec 26, 2013","66.80","66.80","66.80","66.80","-","-1.47%"
"Dec 24, 2013","67.80","67.80","67.80","67.80","-","2.42%"
"Dec 23, 2013","66.20","66.20","66.20","66.20","-","-1.63%"
"Dec 20, 2013","67.30","67.30","67.30","67.30","-","-0.59%"
"Dec 19, 2013","67.70","67.70","67.70","67.70","-","4.15%"
"Dec 18, 2013","65.00","65.00","65.00","65.00","-","-5.11%"
"Dec 17, 2013","68.50","68.50","68.50","68.50","-","-2.00%"
"Dec 16, 2013","69.90","69.90","69.90","69.90","-","-3.72%"
"Dec 13, 2013","72.60","72.60","72.60","72.60","-","-0.27%"
"Dec 12, 2013","72.80","72.80","72.80","72.80","-","3.26%"
"Dec 10, 2013","70.50","70.50","70.50","70.50","-","3.98%"
"Dec 09, 2013","67.80","67.80","67.80","67.80","-","-2.02%"
"Dec 06, 2013","69.20","69.20","69.20","69.20","-","-9.07%"
"Dec 05, 2013","76.10","76.10","76.10","76.10","-","0.40%"
"Dec 04, 2013","75.80","75.80","75.80","75.80","-","5.13%"
"Dec 03, 2013","72.10","72.10","72.10","72.10","-","-1.37%"
"Dec 02, 2013","73.10","73.10","73.10","73.10","-","7.50%"
"Nov 29, 2013","68.00","68.00","68.00","68.00","-","0.29%"
"Nov 27, 2013","67.80","67.80","67.80","67.80","-","3.83%"
"Nov 26, 2013","65.30","65.30","65.30","65.30","-","0.31%"
"Nov 25, 2013","65.10","65.10","65.10","65.10","-","-2.54%"
"Nov 22, 2013","66.80","66.80","66.80","66.80","-","-2.34%"
"Nov 21, 2013","68.40","68.40","68.40","68.40","-","2.86%"
"Nov 20, 2013","66.50","66.50","66.50","66.50","-","6.74%"
"Nov 19, 2013","62.30","62.30","62.30","62.30","-","6.86%"
"Nov 18, 2013","58.30","58.30","58.30","58.30","-","-6.27%"
"Nov 15, 2013","62.20","62.20","62.20","62.20","-","0.48%"
"Nov 14, 2013","61.90","61.90","61.90","61.90","-","-5.93%"
"Nov 13, 2013","65.80","65.80","65.80","65.80","-","-5.46%"
"Nov 12, 2013","69.60","69.60","69.60","69.60","-","-0.43%"
"Nov 08, 2013","69.90","69.90","69.90","69.90","-","5.11%"
"Nov 07, 2013","66.50","66.50","66.50","66.50","-","-0.89%"
"Nov 06, 2013","67.10","67.10","67.10","67.10","-","-2.19%"
"Nov 05, 2013","68.60","68.60","68.60","68.60","-","6.84%"
"Nov 04, 2013","64.21","64.21","64.21","64.21","-","-7.74%"
"Nov 01, 2013","69.60","69.60","69.60","69.60","-","12.80%"
"Oct 31, 2013","61.70","61.70","61.70","61.70","-","1.82%"
"Oct 30, 2013","60.60","60.60","60.60","60.60","-","3.06%"
"Oct 29, 2013","58.80","58.80","58.80","58.80","-","0.51%"
"Oct 28, 2013","58.50","58.50","58.50","58.50","-","-4.32%"
"Oct 25, 2013","61.14","61.14","61.14","61.14","-","-3.11%"
"Oct 24, 2013","63.10","63.10","63.10","63.10","-","1.77%"
"Oct 23, 2013","62.00","62.00","62.00","62.00","-","-1.74%"
"Oct 22, 2013","63.10","63.10","63.10","63.10","-","-11.75%"
"Oct 21, 2013","71.50","71.50","71.50","71.50","-","-1.38%"
"Oct 18, 2013","72.50","72.50","72.50","72.50","-","3.42%"
"Oct 17, 2013","70.10","70.10","70.10","70.10","-","-4.23%"
"Oct 16, 2013","73.20","73.20","73.20","73.20","-","-3.43%"
"Oct 15, 2013","75.80","75.80","75.80","75.80","-","-1.69%"
"Oct 11, 2013","77.10","77.10","77.10","77.10","-","-3.75%"
"Oct 10, 2013","80.10","80.10","80.10","80.10","-","-0.87%"
"Oct 09, 2013","80.80","80.80","80.80","80.80","-","-0.37%"
"Oct 08, 2013","81.10","81.10","81.10","81.10","-","1.00%"
"Oct 07, 2013","80.30","80.30","80.30","80.30","-","-2.67%"
"Oct 04, 2013","82.50","82.50","82.50","82.50","-","2.74%"
"Oct 03, 2013","80.30","80.30","80.30","80.30","-","-2.31%"
"Oct 02, 2013","82.20","82.20","82.20","82.20","-","-5.95%"
"Oct 01, 2013","87.40","87.40","87.40","87.40","-","8.98%"
"Sep 30, 2013","80.20","80.20","80.20","80.20","-","2.82%"
"Sep 27, 2013","78.00","78.00","78.00","78.00","-","0.52%"
"Sep 26, 2013","77.60","77.60","77.60","77.60","-","3.05%"
"Sep 25, 2013","75.30","75.30","75.30","75.30","-","0.67%"
"Sep 24, 2013","74.80","74.80","74.80","74.80","-","-0.66%"
"Sep 23, 2013","75.30","75.30","75.30","75.30","-","-3.09%"
"Sep 20, 2013","77.70","77.70","77.70","77.70","-","-3.24%"
"Sep 19, 2013","80.30","80.30","80.30","80.30","-","-2.90%"
"Sep 18, 2013","82.70","82.70","82.70","82.70","-","-8.92%"
"Sep 17, 2013","90.80","90.80","90.80","90.80","-","-3.92%"
"Sep 16, 2013","94.50","94.50","94.50","94.50","-","-1.77%"
"Sep 13, 2013","96.20","96.20","96.20","96.20","-","-0.21%"
"Sep 12, 2013","96.40","96.40","96.40","96.40","-","-1.63%"
"Sep 11, 2013","98.00","98.00","98.00","98.00","-","-3.73%"
"Sep 10, 2013","101.80","101.80","101.80","101.80","-","1.09%"
"Sep 09, 2013","100.70","100.70","100.70","100.70","-","-4.55%"
"Sep 06, 2013","105.50","105.50","105.50","105.50","-","-5.30%"
"Sep 05, 2013","111.40","111.40","111.40","111.40","-","5.29%"
"Sep 03, 2013","105.80","105.80","105.80","105.80","-","2.22%"
"Aug 30, 2013","103.50","103.50","103.50","103.50","-","4.76%"
"Aug 29, 2013","98.80","98.80","98.80","98.80","-","4.11%"
"Aug 27, 2013","94.90","94.90","94.90","94.90","-","-0.94%"
"Aug 26, 2013","95.80","95.80","95.80","95.80","-","-4.01%"
"Aug 23, 2013","99.80","99.80","99.80","99.80","-","71.18%"
"Aug 22, 2013","58.30","58.30","58.30","58.30","-","-40.99%"
"Aug 21, 2013","98.80","98.80","98.80","98.80","-","3.24%"
"Aug 20, 2013","95.70","95.70","95.70","95.70","-","-3.82%"
"Aug 19, 2013","99.50","99.50","99.50","99.50","-","5.07%"
"Aug 16, 2013","94.70","94.70","94.70","94.70","-","9.23%"
"Aug 15, 2013","86.70","86.70","86.70","86.70","-","7.17%"
"Aug 14, 2013","80.90","80.90","80.90","80.90","-","-0.98%"
"Aug 13, 2013","81.70","81.70","81.70","81.70","-","10.26%"
"Aug 12, 2013","74.10","74.10","74.10","74.10","-","-1.72%"
"Aug 09, 2013","75.40","75.40","75.40","75.40","-","0.00%"
"Aug 08, 2013","75.40","75.40","75.40","75.40","-","0.00%"
"Aug 07, 2013","75.40","75.40","75.40","75.40","-","-3.58%"
"Aug 06, 2013","78.20","78.20","78.20","78.20","-","7.57%"
"Aug 05, 2013","72.70","72.70","72.70","72.70","-","-0.68%"
"Aug 02, 2013","73.20","73.20","73.20","73.20","-","-19.91%"
"Aug 01, 2013","91.40","91.40","91.40","91.40","-","10.65%"
"Jul 31, 2013","82.60","82.60","82.60","82.60","-","-0.84%"
"Jul 30, 2013","83.30","83.30","83.30","83.30","-","0.12%"
"Jul 29, 2013","83.20","83.20","83.20","83.20","-","1.96%"
"Jul 26, 2013","81.60","81.60","81.60","81.60","-","-1.21%"
"Jul 25, 2013","82.60","82.60","82.60","82.60","-","2.99%"
"Jul 24, 2013","80.20","80.20","80.20","80.20","-","8.23%"
"Jul 23, 2013","74.10","74.10","74.10","74.10","-","2.07%"
"Jul 22, 2013","72.60","72.60","72.60","72.60","-","-4.35%"
"Jul 19, 2013","75.90","75.90","75.90","75.90","-","-1.94%"
"Jul 18, 2013","77.40","77.40","77.40","77.40","-","-5.49%"
"Jul 17, 2013","81.90","81.90","81.90","81.90","-","-6.93%"
"Jul 16, 2013","88.00","88.00","88.00","88.00","-","-1.57%"
"Jul 15, 2013","89.40","89.40","89.40","89.40","-","-5.40%"
"Jul 12, 2013","94.50","94.50","94.50","94.50","-","1.07%"
"Jul 11, 2013","93.50","93.50","93.50","93.50","-","-5.56%"
"Jul 10, 2013","99.00","99.00","99.00","99.00","-","-0.50%"
"Jul 09, 2013","99.50","99.50","99.50","99.50","-","-7.70%"
"Jul 08, 2013","107.80","107.80","107.80","107.80","-","-8.57%"
"Jul 05, 2013","117.90","117.90","117.90","117.90","-","7.87%"
"Jul 03, 2013","109.30","109.30","109.30","109.30","-","7.90%"
"Jul 01, 2013","101.30","101.30","101.30","101.30","-","1.50%"
"Jun 28, 2013","99.80","99.80","99.80","99.80","-","2.78%"
"Jun 27, 2013","97.10","97.10","97.10","97.10","-","-6.18%"
"Jun 26, 2013","103.50","103.50","103.50","103.50","-","-4.52%"
"Jun 25, 2013","108.40","108.40","108.40","108.40","-","-2.34%"
"Jun 24, 2013","111.00","111.00","111.00","111.00","-","7.04%"
"Jun 21, 2013","103.70","103.70","103.70","103.70","-","8.02%"
"Jun 20, 2013","96.00","96.00","96.00","96.00","-","10.47%"
"Jun 19, 2013","86.90","86.90","86.90","86.90","-","7.28%"
"Jun 18, 2013","81.00","81.00","81.00","81.00","-","3.18%"
"Jun 17, 2013","78.50","78.50","78.50","78.50","-","0.00%"
"Jun 14, 2013","78.50","78.50","78.50","78.50","-","-4.73%"
"Jun 13, 2013","82.40","82.40","82.40","82.40","-","0.61%"
"Jun 12, 2013","81.90","81.90","81.90","81.90","-","-0.49%"
"Jun 11, 2013","82.30","82.30","82.30","82.30","-","-2.83%"
"Jun 10, 2013","84.70","84.70","84.70","84.70","-","3.93%"
"Jun 07, 2013","81.50","81.50","81.50","81.50","-","-3.78%"
"Jun 06, 2013","84.70","84.70","84.70","84.70","-","1.32%"
"Jun 05, 2013","83.60","83.60","83.60","83.60","-","0.97%"
"Jun 04, 2013","82.80","82.80","82.80","82.80","-","4.55%"
"Jun 03, 2013","79.20","79.20","79.20","79.20","-","-1.00%"
"May 31, 2013","80.00","80.00","80.00","80.00","-","3.36%"
"May 30, 2013","77.40","77.40","77.40","77.40","-","-4.68%"
"May 29, 2013","81.20","81.20","81.20","81.20","-","7.55%"
"May 28, 2013","75.50","75.50","75.50","75.50","-","15.98%"
"May 24, 2013","65.10","65.10","65.10","65.10","-","-4.55%"
"May 23, 2013","68.20","68.20","68.20","68.20","-","4.28%"
"May 22, 2013","65.40","65.40","65.40","65.40","-","9.36%"
"May 21, 2013","59.80","59.80","59.80","59.80","-","-1.16%"
"May 20, 2013","60.50","60.50","60.50","60.50","-","-1.31%"
"May 17, 2013","61.30","61.30","61.30","61.30","-","6.17%"
"May 14, 2013","57.74","57.74","57.74","57.74","-","2.18%"
"May 13, 2013","56.51","56.51","56.51","56.51","-","2.15%"
"May 10, 2013","55.32","55.32","55.32","55.32","-","13.20%"
"May 09, 2013","48.87","48.87","48.87","48.87","-","-1.25%"
"May 08, 2013","49.49","49.49","49.49","49.49","-","0.00%"
"May 07, 2013","49.49","49.49","49.49","49.49","-","0.00%"
"May 06, 2013","49.49","49.49","49.49","49.49","-","1.00%"
"May 02, 2013","49.00","49.00","49.00","49.00","-","0.00%"
"May 01, 2013","49.00","49.00","49.00","49.00","-","-0.41%"
"Apr 30, 2013","49.20","49.20","49.20","49.20","-","-0.81%"
"Apr 29, 2013","49.60","49.60","49.60","49.60","-","-1.20%"
"Apr 26, 2013","50.20","50.20","50.20","50.20","-","1.62%"
"Apr 25, 2013","49.40","49.40","49.40","49.40","-","-0.80%"
"Apr 24, 2013","49.80","49.80","49.80","49.80","-","-0.40%"
"Apr 23, 2013","50.00","50.00","50.00","50.00","-","-1.19%"
"Apr 22, 2013","50.60","50.60","50.60","50.60","-","-1.36%"
"Apr 19, 2013","51.30","51.30","51.30","51.30","-","0.00%"
"Apr 18, 2013","51.30","51.30","51.30","51.30","-","-1.35%"
"Apr 17, 2013","52.00","52.00","52.00","52.00","-","0.19%"
"Apr 16, 2013","51.90","51.90","51.90","51.90","-","-0.76%"
"Apr 15, 2013","52.30","52.30","52.30","52.30","-","-1.51%"
"Apr 12, 2013","53.10","53.10","53.10","53.10","-","0.95%"
"Apr 11, 2013","52.60","52.60","52.60","52.60","-","-2.41%"
"Apr 10, 2013","53.90","53.90","53.90","53.90","-","2.28%"
"Apr 09, 2013","52.70","52.70","52.70","52.70","-","-4.01%"
"Apr 08, 2013","54.90","54.90","54.90","54.90","-","0.18%"
"Apr 05, 2013","54.80","54.80","54.80","54.80","-","-3.69%"
"Apr 04, 2013","56.90","56.90","56.90","56.90","-","-1.73%"
"Apr 03, 2013","57.90","57.90","57.90","57.90","-","3.39%"
"Apr 02, 2013","56.00","56.00","56.00","56.00","-","-0.36%"
"Apr 01, 2013","56.20","56.20","56.20","56.20","-","-1.92%"
"Mar 28, 2013","57.30","57.30","57.30","57.30","-","2.14%"
"Mar 26, 2013","56.10","56.10","56.10","56.10","-","-2.72%"
"Mar 25, 2013","57.67","57.67","57.67","57.67","-","3.35%"
"Mar 15, 2013","55.80","55.80","55.80","55.80","-","-0.36%"
"Mar 14, 2013","56.00","56.00","56.00","56.00","-","2.56%"
